candidate_id,review_text,source_tier,label,annotation_number
REV-0170114,"lami tanan, worth it ang portion pud, lami ang timpla 🥰  mas nndot unta kung dghan ang kamatis sa sinigang 🤤",TIER_A_CONFIDENT,not_complaint,2747
REV-0170151,"Gahi kaayo ang bread sa groupies wala na namo kan-a lanlan nami sa Patty. Wala nako na enjoy. Tho I believe in you, naa pa next time bawi lang mo and improve from this review. Regular burger okay ra❤️",TIER_A_CONFIDENT,complaint,2748
REV-0170211,i ordered salmon belly tinola pero ngano sinigang man ang niabot.,TIER_A_CONFIDENT,complaint,2749
REV-0170247,"I already request add on siomai sauce, pero wala gi basa akong note🥹 always jud di mo basa ug mga notes, why?",TIER_A_CONFIDENT,complaint,2750
REV-0170354,"I was really shocked when I tasted it, for its price—It’s beyond amazing. I hope daghan food shops ingani ang food quality.",TIER_A_CONFIDENT,not_complaint,2751
REV-0170395,Dako kaayo pochero lami pud. Sulit sa presyo. Asta ila chicken lami sad.,TIER_A_CONFIDENT,not_complaint,2752
REV-0170403,ang concern nako unta gi tarong ug plastar sa sudlanan ang pagkaon nga presentable unta.. pagka received nko sa item murag gikaunan ug naay bawas.. lami kaayo unta ikaon maka walag gana😡😡😡,TIER_A_CONFIDENT,complaint,2753
REV-0170550,cheesecake matcha - need more improvement Ang lasa - tab Ang.     Ang uban flavor  okay ra. thanks,TIER_A_CONFIDENT,complaint,2754
REV-0170595,I don't know ngano naka bayad kog 139 nga regular fries ramay naabot,TIER_A_CONFIDENT,complaint,2755
REV-0170672,The Queen Elizabeth tastes dry. Good thing daghan ug nuts. Nabawi Gamay.,TIER_A_CONFIDENT,complaint,2756
REV-0170741,order pod mo kay lami jud,TIER_A_CONFIDENT,not_complaint,2757
REV-0170765,ning gamay na ang order. murag good for 1 na lang,TIER_A_CONFIDENT,complaint,2758
REV-0170769,you did not inform me in advance nga naa koy order nga out of stock. Para mailisan ta nko ug laing order. In the end I have to go out pa to buy food.,TIER_A_CONFIDENT,complaint,2759
REV-0170821,to be honest wala jud lasa ang food.. sorry ha I'm just telling the truth,TIER_A_CONFIDENT,complaint,2760
REV-0170986,inyuhang wings kay nahimong liog og ribs grabe wala man juy unod maski gamay 👎,TIER_A_CONFIDENT,complaint,2761
REV-0170998,mix of bavarian flavors pero walay bavarian bisag usa,TIER_A_CONFIDENT,complaint,2762
REV-0171023,the actual serving is not the same as shown sa pic. gamay ra ang pork,TIER_A_CONFIDENT,complaint,2763
REV-0171053,Abi nako ug ang solo na crunchy chicken pops is dako peru gamay ra kaayu naa ra sya sa 6 pcs or 5 for mahal ra sya for 95 pesos gagmay ra kaayu pru at least na try,TIER_A_CONFIDENT,complaint,2764
REV-0171098,Ok unta mag order diri coz naay tea & silog pero pirmi lang di mobasa sa notes and request.yesterday ang milktea with pearl way straw. Giinom nalang ang tea gispoon ang pearl paita twice nani nahitabo,TIER_A_CONFIDENT,complaint,2765
REV-0171140,grabe sad ning inyung bilo bilo hastang gamaya 150 pesos bisan man lang 500 ml na container man lang unta unya wala pajud unod puros sabaw...,TIER_A_CONFIDENT,complaint,2766
REV-0171182,na usab ang lasa sa pancit tab ang kaao murag wala asin permi baya ko mag order dre a pero pancit ambot na wala may lami kadugayan nahan ko b4 kai tam is gamay then daghang gulay og subak krn ambot,TIER_A_CONFIDENT,complaint,2767
REV-0171224,"well packed, daghan ug unod and lami ilang food. Will order again next time 🤗",TIER_A_CONFIDENT,not_complaint,2768
REV-0171225,"Wala ko nag expect nga dagko ilang servings 😁 Then wala juy char, ganahan mi sa ilang mga pagkaon",TIER_A_CONFIDENT,not_complaint,2769
REV-0171288,very ka maka disappoint kay akong gi order 3ka chicken with rice and 3 ka beef pares pero ang naabot is 6 ka beef pares unsaon man kuni iligo?,TIER_A_CONFIDENT,complaint,2770
REV-0171292,bahaw ang chicken maka bother og kaon nagmahay kog order diri na branch NEVER AGAIN☹️,TIER_A_CONFIDENT,complaint,2771
REV-0171315,Lami ang carbonara pero gamay serving? Then matcha ni request ko no sugar cute kaayo kay naa note sa cup no sugar whahahaha thankyouu,TIER_A_CONFIDENT,complaint,2772
REV-0171346,Been ordering here!! Lami jd sya!,TIER_A_CONFIDENT,not_complaint,2773
REV-0171349,"never had any issues with their cakes, lami jud sya",TIER_A_CONFIDENT,not_complaint,2774
REV-0171547,Okay unta pero murag scam man ang picture kay wala may toppings ni. Aha mang karne2 ani?,TIER_A_CONFIDENT,complaint,2775
REV-0171562,"kung dili spilled ang drinks or saggy ang fries, kulang kulang ilaha ginapada, like walay bbq sauce bisan pa nah add ka extra with payment. worst mcdo branch as allways",TIER_A_CONFIDENT,complaint,2776
REV-0171685,DEFINITELY THE BEST LUGAW IN TOWN!!! Daghan pud ang serving. And the best part they are open until 2am.,TIER_A_CONFIDENT,not_complaint,2777
REV-0171700,"lami sya. pero mas lami unta kung ang dipping sauce sa lumpia kay katong murag chili oil, dili ketchup",TIER_A_CONFIDENT,not_complaint,2778
REV-0171744,"not satisfied with their mami, lahi man tong pagserve sa amoa pagkami didto mukaon sa ilahang karenderya dsghan man to. ang gi deliver gamay ra kaayo, wala pud tong naay bukog mahala pa deliver oi 350",TIER_A_CONFIDENT,complaint,2779
REV-0171844,"bahaw Ang manok Dili bag.og ug gahi ug unud way lami,makatagam puryagaba.",TIER_A_CONFIDENT,complaint,2780
REV-0171976,legit lami gyud. next time mag visit mi sa physical store Kay nakulangan mi sa chili sauce huhu,TIER_A_CONFIDENT,not_complaint,2781
REV-0172073,Lami as always ilang food. ❤️❤️❤️,TIER_A_CONFIDENT,not_complaint,2782
REV-0172121,"3 pcs. Lumpia for 50 pesos, mahal ra okay ra untag lami kaau kay masabtan pero nothing special. Normal lumpia ra ang lasa , and  sa lugaw 1 whole egg ang naa sa picture pero ang actual 1half sliced ra",TIER_A_CONFIDENT,complaint,2783
REV-0172154,"daghan jd ang fries korek kaayo love it, dili lang sealed ang coke huhu pero still okay padin",TIER_A_CONFIDENT,complaint,2784
REV-0172162,omg pan-os na akong order .. pakicheck pud inyong food uy bago ninyo I deliver hayzzzz. d na gyud ko mousab,TIER_A_CONFIDENT,complaint,2785
REV-0172187,HOYYYYY DI MAOOOO ANG NIABOT AMOA. KANG KINSA MAN NING ORDER NAA SIOMAI NA COOKIES AND CREAM UG COFFEE MN AMONG ORDER. BUANGA,TIER_A_CONFIDENT,complaint,2786
REV-0172244,"didnt expect it to be so good, definitely gonna buy again, atay lami kaayo inyo empanada  og lumpia",TIER_A_CONFIDENT,not_complaint,2787
REV-0172274,spicy chicken king ang napuli kay di available ang 4 cgeese pero lami man gihapon nice nice,TIER_A_CONFIDENT,not_complaint,2788
REV-0172395,"Walay straw, kutsaraon nako ni? 🥹",TIER_A_CONFIDENT,complaint,2789
REV-0172461,Dili Nindot Wala nay sauce kay nagkalaula,TIER_A_CONFIDENT,complaint,2790
REV-0172471,kulang ang order nako wala ang extra rice! hinaot dili na mausab kay nagtarong og bayad ang tao,TIER_A_CONFIDENT,complaint,2791
REV-0172656,walay lami.ang meat amoy bahaw and parat pa.,TIER_A_CONFIDENT,complaint,2792
REV-0172741,unsay na hitabo sa packaging... mao ra...,TIER_A_CONFIDENT,complaint,2793
REV-0172755,Lamiii jud kaayo! Buffalo with ranch is my go to! not the typical buffalo na mej tam is. kani kay savoryyy! GO BUY NAAA,TIER_A_CONFIDENT,not_complaint,2794
REV-0172756,200+ ang larang pero 1/2 ra sa isda dugmok pajud? mayta tog mag overprice mo kung sakto pud mog sukad! never buying again NOT RECOMMENDED,TIER_A_CONFIDENT,complaint,2795
REV-0172791,"Walay pagkasawa..The best milktea in town,walay atik..Fav..nako ang Mango graham creamcheese nila..",TIER_A_CONFIDENT,not_complaint,2796
REV-0172896,Lami kaayo perfect ang lasagna,TIER_A_CONFIDENT,not_complaint,2797
REV-0172902,"Not worth it ang ginataang gulay, purong cornstarch ang pamapalapot. walay kalasa lasa. Walay heart sa pagluto ug sa nag order ang tigluto ninyo.😩 waste of hard earned money inyong. Never again",TIER_A_CONFIDENT,complaint,2798
REV-0172903,As always lami jud sila 🙏,TIER_A_CONFIDENT,not_complaint,2799
REV-0172937,Lami ang ka marinate sa ilang chicken but naay times mkareceive mi ug part nga raw pa inside so masayang lang. i hope icheck ug maayo before ideliver and to avoid salmonella pud sa customers.,TIER_A_CONFIDENT,complaint,2800
REV-0173030,Lami ang tanan 😋 will order again soon! Thanks!,TIER_A_CONFIDENT,not_complaint,2801
REV-0173056,"kuwang inyong gihatag order. akong order sa laumaw 6, ang naabot 4",TIER_A_CONFIDENT,complaint,2802
REV-0173063,"no gravy, dugay na abot. wapajud lami",TIER_A_CONFIDENT,complaint,2803
REV-0173096,Discovered my Go-To-Midnight snack! Lami iLang pagkaon and the serving is Givingggg,TIER_A_CONFIDENT,not_complaint,2804
REV-0173290,"lami tanan, as always, thank you",TIER_A_CONFIDENT,not_complaint,2805
REV-0173342,lami unta dugay lang kaayooooooooo 2 hrs ko pinaabot sa order,TIER_A_CONFIDENT,complaint,2806
REV-0173377,Delayed delivery nag bayad mannunta kog priority delivery. Walay nada!,TIER_A_CONFIDENT,complaint,2807
REV-0173401,Nag priority ka kay arun dali madeliver ug para mauna jud pero mas dugay pa diay hinoon kesa sa regular nga delivery.,TIER_A_CONFIDENT,complaint,2808
REV-0173467,Love it lami ang ginisang ampalaya & banana fries . Plus points kay fresh & init pa jd sya pag deliver . Will definitely order again �,TIER_A_CONFIDENT,not_complaint,2809
REV-0173487,Goods kaayo ang manok naay pagkatam-is na perfect combo sa ilang special sawsawan.,TIER_A_CONFIDENT,not_complaint,2810
REV-0173513,generous portions labi na ang rice. wala lang natarong ug mix ang canton and ang extra rice gi uban sa drinks so medyo ni bugnaw siya huhu pero overall lami and sulit ra. will order again,TIER_A_CONFIDENT,complaint,2811
REV-0173586,the food is lami .. pero wala akong g request nga toyo ug calamansi.,TIER_A_CONFIDENT,complaint,2812
REV-0173627,"INYUNG SINIGANG NA BABOY DAGHAN KAAYU UG MANTIKA PATI INYUNG PARES, INYUNG SINIGANG LIMA RA KA BOOK NA BABOY NA GAGMAY UG CUT. GRABI! FIRST ORDER DISAPPOINTED.",TIER_A_CONFIDENT,complaint,2813
REV-0173647,"Found a gem here in Foodpanda! thank you so much very delicious tuna Pater and Chickenjoy, dili name mangita ug Halal eats na kalami because we already found your store PATER SA TISA",TIER_A_CONFIDENT,not_complaint,2814
REV-0173722,"Grabe ka dry sa ilang manok, i think dili to fresh ila gi serve, mura siya ug bahaw then gi init lng… will not order again…",TIER_A_CONFIDENT,complaint,2815
REV-0173962,"lami ang chicken, was served hot but nag expect ko na init ang rice ug sauce pro bahaw mn.oks nlng",TIER_A_CONFIDENT,complaint,2816
REV-0173972,For 80p lami na kaayo sya taz sulit na sa presyo. Thanks!,TIER_A_CONFIDENT,not_complaint,2817
REV-0174009,Daghan kaau tag gi order nya walay sauce. Kapuya,TIER_A_CONFIDENT,complaint,2818
REV-0174050,100/10 ang kalami sa lechon and chicken! One of the best jud diri sa davao. Paspas pud ang service/delivery. Will definitely order here again,TIER_A_CONFIDENT,not_complaint,2819
REV-0174109,"WOWWWW, LAMI SILANG 3 ESPECIALLY THE LONGLIFE NOODLE UG ANG SISIG AND HUNGARIAN. 100/100",TIER_A_CONFIDENT,not_complaint,2820
REV-0174208,This is already a 2nd time nga wala ninyo gina apil ang drinks nga akoang gina order!!! pag tarong tawun mo kay sige baya unta kog order sainyo!!!,TIER_A_CONFIDENT,complaint,2821
REV-0174209,Wala ninyo gi-apil akoang drinks!!! wala ninyo gihatag sa rider!!!! Wala gyud moy klaro!!!,TIER_A_CONFIDENT,complaint,2822
REV-0174236,akong order 6pcs.chicken nuggets with rice large meal..pag abot na s akong order walay rice naabot..,TIER_A_CONFIDENT,complaint,2823
REV-0174237,gahi ang chicken itom na kaayu ang bones murag padung na madaot!!!,TIER_A_CONFIDENT,complaint,2824
REV-0174247,Fries given to me was mali! Akong order large pero ang naabot regular! Akong bayad sayang!,TIER_A_CONFIDENT,complaint,2825
REV-0174264,The adobo has too much oil. Ang sabaw di makaon ky bidli. lami unta.,TIER_A_CONFIDENT,complaint,2826
REV-0174294,Gamay ra ang scramble egg na additional sa price na 35 pesos,TIER_A_CONFIDENT,complaint,2827
REV-0174310,Sinigang akong gi order dili tinola! Gipadal-an ko ninyog tinola tab-ang pajud,TIER_A_CONFIDENT,complaint,2828
REV-0174317,lami ang boneless bangus ug pork barbekyu and chicken liver. 😘🫰🤤👍,TIER_A_CONFIDENT,not_complaint,2829
REV-0174331,"nag order kog rabokki, unya tteokbokki and egg ra ang naabot.",TIER_A_CONFIDENT,complaint,2830
REV-0174468,Affordable ug lamian nga food,TIER_A_CONFIDENT,not_complaint,2831
REV-0174524,Gamay serving sa liempo pero lami gihapon,TIER_A_CONFIDENT,complaint,2832
REV-0174534,I waited for almost an hour unya incomplete pa gyud akoa order :<,TIER_A_CONFIDENT,complaint,2833
REV-0174540,mango float was not available - switch na lng ko sa chicken macaroni salad lami sad and graham bar lami pud..sulit kau.  mka happy. Thank you kau..,TIER_A_CONFIDENT,not_complaint,2834
REV-0174541,Three of a kind is good but it’s not for me I guess. Worth the try and gotta try another flavor from this store. Must try ang cucumber juice lami kaayo,TIER_A_CONFIDENT,not_complaint,2835
REV-0174564,Small serving. Kulang sa spices. Dili crispy ang chicken as well as lechon kawali. Dirty pud ang disposable spoon and fork na gihatag.,TIER_A_CONFIDENT,complaint,2836
REV-0174685,Please make sure na naluto jud ang shrimp na toppings ninyo. I know you can do better next time. Overall lami sya.,TIER_A_CONFIDENT,complaint,2837
REV-0174689,"Nag order ko karon lng jud, ang native tinolang manok wala nakaon kay lansa og baho, bahong pan-os. Gi labay na lng namo kaysa madaot pa akong pamilya. Be sure mo sa inyong food quality .",TIER_A_CONFIDENT,complaint,2838
REV-0174712,"Dugmok kaau ang bihon, tab-ang nya walay subak. Kulang sa rekados. Ambot natungnan ba na lahi ang cook ninyo or unsa ba kay katong pansit guisado sauna na giorder nako lami man pagkalutua.",TIER_A_CONFIDENT,complaint,2839
REV-0174765,super lami gyud.,TIER_A_CONFIDENT,not_complaint,2840
REV-0174778,"beef fried rice is so dry and average. lacks a sauce that can make it stand out as a rice bowl. Better get beef chao fan instead. vegetable lumpia saves the day. it is big, fresh, crispy, ug lami.",TIER_A_CONFIDENT,complaint,2841
REV-0174841,murag wala nay beef ky puro pita nalang ug onion ra ang akong nalasahan.,TIER_A_CONFIDENT,complaint,2842
REV-0174884,Init gihapon siya pag abot and dabest parin always ang ilang Jack Daniels very slay. I'll rate it 10/10,TIER_A_CONFIDENT,not_complaint,2843
REV-0174917,"So far, sa pila namo ka order, karun pami ka experience nga kulang among order og mcflurry.",TIER_A_CONFIDENT,complaint,2844
REV-0175111,lami ang manok. nanunuot sa laman ang kalami. next time try nako laing dish bahalag layo sa amoa.,TIER_A_CONFIDENT,not_complaint,2845
REV-0175203,Grabi ka dugay sa akong order like  subra na oras wala gihapon tarunga pud ninyo inyong services not recommended👎🏻,TIER_A_CONFIDENT,complaint,2846
REV-0175205,always ku tig buy ani. its giving gyud. love it. more cutomers to come.,TIER_A_CONFIDENT,not_complaint,2847
REV-0175209,"A part of chicken, a whole egg and 1 piece chicharon... mao na ang inyong OVERLOAD??? Dili ni ani before. Wala ko na happy sa inyong serving nga mas init pa ang akong kili-kili.",TIER_A_CONFIDENT,complaint,2848
REV-0175337,mura kug nagkaon ug sinabawang saging daghan kaayo ug sabaw ang minatamis ninyu.murag sinabawang saging. ang puto grabi ka tab and medyo lata² pa sya. paki check next time inyo baligya.salamat.,TIER_A_CONFIDENT,complaint,2849
REV-0175387,Lami kaayo! Nagahatag sad sila extra sauce na separate.,TIER_A_CONFIDENT,not_complaint,2850
REV-0175391,Bag’o rami abot gikan bakasyon wala mi mineral water pang luto ug rice. Purpose nag order sa gawas kay ang rice pero mao ang wala ma abot. Pugos mi luto ug rice gamit tubig gripo ani.,TIER_A_CONFIDENT,complaint,2851
REV-0175420,top notch service and very cute kaayo ang packaging also the staffs kay naa mi free 1 cookie kay dili available ila muffin. ❤️❤️,TIER_A_CONFIDENT,not_complaint,2852
REV-0175454,Second time buying here. Lami jd kaayo.,TIER_A_CONFIDENT,not_complaint,2853
REV-0175464,dugay kaayo prepare sa food,TIER_A_CONFIDENT,complaint,2854
REV-0175483,"naka pay nako through credit card. nag additional ko ug sunny side up egg, wala na butang sa order.",TIER_A_CONFIDENT,complaint,2855
REV-0175548,sir kuwang imong gihatag nga order 4 PCs nga Mang inasal man akong giorder duha Raman imong gideliver,TIER_A_CONFIDENT,complaint,2856
REV-0175795,Gamay na kaayu ang serving sa menudo unlike before. Dli na worth it sa price.,TIER_A_CONFIDENT,complaint,2857
REV-0175805,Yummy ra jud siya but gamay lang kaayog serving esp coffee cute kaayog baso ug ang croissant sad,TIER_A_CONFIDENT,complaint,2858
REV-0175919,Lami kaayo ang turon and pinaypay pero expect lang na gagmay sila kaayo compared sa pinaypay and turon sa other vendors,TIER_A_CONFIDENT,complaint,2859
REV-0175931,Kimchi cheese nabe ang giorder unya ang gihatag kimchi jjigae.,TIER_A_CONFIDENT,complaint,2860
REV-0176012,Lami ang sauce and sakto lang ang ka halang ug may sweetness.,TIER_A_CONFIDENT,not_complaint,2861
REV-0176066,"Tong niagi lami kayo inyo yakisoba, karon kay medyo bland, dili consistent ang luto :( sayang lami jud to ay",TIER_A_CONFIDENT,complaint,2862
REV-0176093,Way lami na store kay nag order kog rice pag abot walay rice,TIER_A_CONFIDENT,complaint,2863
REV-0176145,"ordered sikwati WITHOUT milk, ang gipadala naa milk nga aslom! wala nako nainom. ang puto maya, PUTI ang gipadala dili TAPOL.",TIER_A_CONFIDENT,complaint,2864
REV-0176149,I ordered sprite and ang niabot is murag coke na kape. Gitilawan nako and it was so disgusting.,TIER_A_CONFIDENT,complaint,2865
REV-0176258,"love the ngohiong and sauce (gamay ra cya, kulang ang sauce). love the calamares.",TIER_A_CONFIDENT,complaint,2866
REV-0176330,180 pesos para sa isang chicken drumstick? gamay pa jud kaayo!! Not worth it,TIER_A_CONFIDENT,complaint,2867
REV-0176343,Nagka mahal pero nagka gamay ang chicken. Better with Palapa but wala na pud,TIER_A_CONFIDENT,complaint,2868
REV-0176559,Ngano walay cream cheese gibutang sa babaw? Tas pag niagi kay naa. I expected same as last week. Tsk.,TIER_A_CONFIDENT,complaint,2869
REV-0176666,Ilang rice murag lugaw basa kaayo almost 4nwko sig order same ra basa kaayo,TIER_A_CONFIDENT,complaint,2870
REV-0176671,gamay na kaau serving ang halo halo,TIER_A_CONFIDENT,complaint,2871
REV-0176677,"dugay na abot ang order. kuwang pa ang gi deliver, di pajud luto tarong ang toppings. never again!",TIER_A_CONFIDENT,complaint,2872
REV-0176710,gamayg servings pero lami man hinuon sd siya,TIER_A_CONFIDENT,complaint,2873
REV-0176767,please observe cleanliness ..check the food before you serve ..Kay naay selopin sa food ....lami Ang food pero proper hygiene is a plus,TIER_A_CONFIDENT,complaint,2874
REV-0176812,WAY LAMI BISAG ASA SAKONG GI ORDER. Sayang money,TIER_A_CONFIDENT,complaint,2875
REV-0176939,"Init init pa ang lumpia hehe, ambot lang kung naga provide ug sauce normally pero wala sa amo. Lami man gihapon, tamis gamay and init. Nakabutang ang lumpia sa microwavable which is bery nice.",TIER_A_CONFIDENT,complaint,2876
REV-0176994,"thin crust, n so much cheese. c'mon perfection isn't it? char lang lami gyud btaw HAHAHAHA",TIER_A_CONFIDENT,not_complaint,2877
REV-0177238,"pagod ang chicken fillets, way lasa ang sauce. layo ra kaayo sa akong na order last time.",TIER_A_CONFIDENT,complaint,2878
REV-0177584,dugay kaayo ang preparation sa food. 2 hrs,TIER_A_CONFIDENT,complaint,2879
REV-0177691,Lami unta pero wlay rice giapil nga naa man unta sa order.,TIER_A_CONFIDENT,complaint,2880
REV-0177821,lasa kaayo ang old oil sa saging. ang puto aslum na gamay,TIER_A_CONFIDENT,complaint,2881
REV-0177824,i ordered pineapple.iced tea ang naabot.ug basahun nmog tarung layubra kaayu ang pineapple sa iced tea.spelling plng,TIER_A_CONFIDENT,complaint,2882
REV-0177937,"permi jud mi mo-order diri kay lami ug almost authentic ilang japanese food, ang sisig pud lami lessen lang ang salt please. fave pud namo ang poached egg. keep it up",TIER_A_CONFIDENT,complaint,2883
REV-0177959,Lami ang foods pero gamay ra ug serving.😅,TIER_A_CONFIDENT,complaint,2884
REV-0177962,so lamiiiii— dako ang serving sa pork chop n' love the spice sa korean chicken. mag-need lang mo extra rice jud kay mej gamay ra sya for a dakog kaon lyk me. Will defo order again!,TIER_A_CONFIDENT,not_complaint,2885
REV-0178006,ordered with cheese dip pero wala juy cheese dip daghan na kymog bad review nga puro kuwang inyong gipadeliver.,TIER_A_CONFIDENT,complaint,2886
REV-0178026,"food was great affordable, quantity is superb but  I ordered siomao overload and guess what ??? walay siomao sauce but it's okay anyway lami man sad.",TIER_A_CONFIDENT,complaint,2887
REV-0178034,Lami gyud inyung wintermelon! Unta ing ani lang permi maintain lang ang pagka creamy ug sweetness. Tas ganahan kos chicken nuggets brown kaayo haha mao na akung ganahan pagka fried para crispy gyud.,TIER_A_CONFIDENT,not_complaint,2888
REV-0178038,Super lab nang anak ko lami kaayu gyud isang bowl hurot gyud nya lisud baya kaayu na ako anak pakan on peru maka hurot sya aning lugaw ni bossing recommended kaayu😔🥰,TIER_A_CONFIDENT,not_complaint,2889
REV-0178075,"Super duper dugay delivery, ang bangus kay itom kaau",TIER_A_CONFIDENT,complaint,2890
REV-0178122,Something off gyud ang pares ninyo naa jud baho gihatag nalang nako sa among iro,TIER_A_CONFIDENT,complaint,2891
REV-0178181,"gamay ra inyo camote Q gi hatag 4 orders baya to diba 3 stick taga order
naa diay color inyo pinaypay mas ok unta walay color kna natural lang",TIER_A_CONFIDENT,complaint,2892
REV-0178195,okay kaayo ang servings karun.Limpyo og daghan ang sukod.,TIER_A_CONFIDENT,not_complaint,2893
REV-0178200,Great Food Legit lami sya. Buotan sad ang nag deliver,TIER_A_CONFIDENT,not_complaint,2894
REV-0178246,8x12 cake ge vertical og deliver guba pag abot ambot gyud,TIER_A_CONFIDENT,complaint,2895
REV-0178248,"Murag di mani kare-kare inyong gipadala. Tawun walay petchay, dili nako malasa ang peanut, pru taba sa balbacua pila ray unod sa pork mga 3 or 4. pangit ang lasa. Wala mi ganahi loud kaunon! Giatay!!!",TIER_A_CONFIDENT,complaint,2896
REV-0178265,Thanks mga maam/sir paspas ang preparation ug ang pag deliver.😊😊😊,TIER_A_CONFIDENT,not_complaint,2897
REV-0178267,dry kaayo ang chicken gahi pajud unya ang fries bugnaw nga lata bati way lami,TIER_A_CONFIDENT,complaint,2898
REV-0178354,My favorite drink ever! 💗 Kapila na ka times this month hehehe,TIER_A_CONFIDENT,not_complaint,2899
REV-0178419,lami unta but our mouths were burned! gibbubuan ug hot sauce na pwerte daghana.,TIER_A_CONFIDENT,complaint,2900
REV-0178427,10/10 lami siya and daghan ug unod. Worth to buy thank youuuu,TIER_A_CONFIDENT,not_complaint,2901
REV-0178444,Dugay kaayu unya bahaw ang fries gibayran intawnn ni wala ni gipangayo among gi order,TIER_A_CONFIDENT,complaint,2902
REV-0178477,salamat kay bag.o ang manok ug lami ang royal. lami ang soup ug mais.,TIER_A_CONFIDENT,not_complaint,2903
REV-0178489,ingon lechon paksiw pero ang lasa di maintindihan kung adoba or humba. nya ang karni di pud kaingon lechon kay wa jud kalasa lasa na lechon,TIER_A_CONFIDENT,complaint,2904
REV-0178556,Okay ang food same old except sa spaghetti. Murag hilaw nga nalata ang pasta. Kaduha na ko katilaw ug ingani maypa sa pikas na spag.,TIER_A_CONFIDENT,complaint,2905
REV-0178561,"super duper fave nako ang chicken salad ug japanese style fried rice, my go to food jud and ang fried rice gnhan rako kay dghan kaau portion mabusog jud ka! will order again",TIER_A_CONFIDENT,not_complaint,2906
REV-0178638,Lami jud inyong mga food ay . And i hopenhave more menus soon,TIER_A_CONFIDENT,not_complaint,2907
REV-0178725,"ika 1,999 nakong order sailang chopsuey lami jud gihapon ,    pinaka lami na chopsuey sa tibook kalibutan .",TIER_A_CONFIDENT,not_complaint,2908
REV-0178784,"Ok lang ang palabok pero ang fresh lumpia, atoa na guro ilisdan ang ngalan ug fresh ubod kay way lain sulod chz",TIER_A_CONFIDENT,complaint,2909
REV-0178786,Need to improve ang siomai. Ug naay buhok naapil sa plastic. Sure jud ko dili toh akoa kay opaw man ko.,TIER_A_CONFIDENT,complaint,2910
REV-0178830,Lami and daghan ang serving sa ilang poutine ☺️ worth it !,TIER_A_CONFIDENT,not_complaint,2911
REV-0178906,"lami hehe pa secure lang sa packaging please, other than that, okayy tanan.",TIER_A_CONFIDENT,complaint,2912
REV-0178920,TAB.ANG KAAYO ANG INYONG LUGAW PURYAGABA BISAG NI REQUEST NA UG MORE FISH SAUSE MURA JD IKAPOBRE NINYO ANG ASIN UG PEPPER,TIER_A_CONFIDENT,complaint,2913
REV-0178923,"murag naay kalagot ang nag process sa akong order or naa bay gi dali an. Ug dili hilaw ang wrap, perti sad sunoga ug wala halos sulod ang wrap. Mao diay B1T1. Ga lisud guro ug pilo tungod sa kapaig.",TIER_A_CONFIDENT,complaint,2914
REV-0178952,"daghan balas Ang meat sa shell, Wala kaayo naka luwa, lami gihapon Ang pagka luto",TIER_A_CONFIDENT,complaint,2915
REV-0178958,"order namo is 7 ka Puto Maya tapol ug 3 Ka white. Ang na receive namo 8 Ka Puto Maya white ug 2 Ka Puto Maya tapol, maayo na lang Kay lami gihapon",TIER_A_CONFIDENT,complaint,2916
REV-0179019,lami pero wa juy plastic spoon/fork or plastic gloves man lang. hahay,TIER_A_CONFIDENT,complaint,2917
REV-0179021,Always wala jud ni silay spon and fork.,TIER_A_CONFIDENT,complaint,2918
REV-0179036,"Lami kaayo ang papait ug hinalang, but ang balbacua, kulang ug timpla. Walay lasa. But hopefully sa sunod ok na.",TIER_A_CONFIDENT,complaint,2919
REV-0179161,first time nako mu palit Ani. akong ma ingon ra Kay lami kaayo oi ataya,TIER_A_CONFIDENT,not_complaint,2920
REV-0179212,hope naa pod mo option sa spicy chickenjoy,TIER_A_CONFIDENT,not_complaint,2921
REV-0179310,"Happy and satisfied with my order. Worth it ra pud sya sa price though na syay bukog, hahaha okay ra gihapon.",TIER_A_CONFIDENT,complaint,2922
REV-0179335,ang spicy pork barbeque kay naay sticks na aslom while ang uban typical barbeque. Ngano man to?,TIER_A_CONFIDENT,complaint,2923
REV-0179344,"Wlay lami ang mc&cheese, sayang ang kwarta.. ang pizza wrap napagod.. disappointed as a repeat buyer.",TIER_A_CONFIDENT,complaint,2924
REV-0179371,"Okay man ang pag prep, naa lang jud inconsistency sa taste. Last midnight order nako sa tinola na chicken is goods kaayo ang lasa, karon almost 4AM, tab-ang na sya. Pero anyway, thank you po.",TIER_A_CONFIDENT,complaint,2925
REV-0179395,worth every penny..  dungagan lang unta gamay ang servings hehe but overall lami ug cravings satisfied kaau...salamat,TIER_A_CONFIDENT,not_complaint,2926
REV-0179585,Beef Wrap and C-beef steak kay Grabe ka gahe sa karne dili jud worth it i expected nga goods sa kay sa price pud pero disappointed kaayu wanay mausab nga order jud advice lang wajuy lami.,TIER_A_CONFIDENT,complaint,2927
REV-0179594,Nag -order ko karon walay kutsara ug tinidor. Unsaon nako pagkaon ani 🤦‍♀️,TIER_A_CONFIDENT,complaint,2928
REV-0179606,THANK YOU SO MUCH GRABE KA LAMI KAAYO,TIER_A_CONFIDENT,not_complaint,2929
REV-0179971,Mura dili pa e hatag sa tig bantay akong order bisag ge pakita na nako sa screenshot.,TIER_A_CONFIDENT,complaint,2930
REV-0179999,wa jud utensils unya with sabaw akung order,TIER_A_CONFIDENT,complaint,2931
